run_id,session,start_ts,end_ts,model,dataset,tp,request_rate,max_concurrency,instr,rep,command,result_json,status,notes
C2_c64_rep1,B,1785451554.194,1785451931.154,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,64,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --max-concurrency 64 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionB/bench --result-filename C2_c64_rep1.json",results/raw/sessionB/bench/C2_c64_rep1.json,ok,achieved=3.19
C2_c64_rep2,B,1785451933.174,1785452253.384,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,64,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --max-concurrency 64 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionB/bench --result-filename C2_c64_rep2.json",results/raw/sessionB/bench/C2_c64_rep2.json,ok,achieved=4.48
C2_c64_rep3,B,1785452255.400,1785452514.745,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,64,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --max-concurrency 64 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionB/bench --result-filename C2_c64_rep3.json",results/raw/sessionB/bench/C2_c64_rep3.json,ok,achieved=3.54
BOOT1_Qwen2.5-7B-Instruct_tp1,C,1785514913.857,1785515025.108,Qwen/Qwen2.5-7B-Instruct,random,1,inf,,on,0,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name random --num-prompts 20 --request-rate inf --seed 42 --random-input-len 128 --random-output-len 64 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename BOOT1_Qwen2.5-7B-Instruct_tp1.json",,boot_warmup,discard
A1d_rep1,C,1785515025.137,1785515237.003,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename A1d_rep1.json",results/raw/sessionC/bench/A1d_rep1.json,ok,achieved=3.00;RATE_SHORTFALL
A1d_rep2,C,1785515239.019,1785515401.504,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename A1d_rep2.json",results/raw/sessionC/bench/A1d_rep2.json,ok,achieved=3.20;RATE_SHORTFALL
A1d_rep3,C,1785515403.518,1785515578.875,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename A1d_rep3.json",results/raw/sessionC/bench/A1d_rep3.json,ok,achieved=3.36;RATE_SHORTFALL
C2x_c128_rep1,C,1785515580.892,1785515745.399,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,128,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --max-concurrency 128 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename C2x_c128_rep1.json",results/raw/sessionC/bench/C2x_c128_rep1.json,ok,achieved=3.22
C2x_c128_rep2,C,1785515747.419,1785515909.585,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,128,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --max-concurrency 128 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename C2x_c128_rep2.json",results/raw/sessionC/bench/C2x_c128_rep2.json,ok,achieved=4.53
C2x_c128_rep3,C,1785515911.595,1785516079.293,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,128,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --max-concurrency 128 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename C2x_c128_rep3.json",results/raw/sessionC/bench/C2x_c128_rep3.json,ok,achieved=3.56
G1_r1_rep1,C,1785516081.311,1785516408.139,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,1,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r1_rep1.json",results/raw/sessionC/bench/G1_r1_rep1.json,fail,"rc=0,completed=199;achieved=0.93"
G1_r1_rep2,C,1785516410.149,1785516746.170,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,1,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r1_rep2.json",results/raw/sessionC/bench/G1_r1_rep2.json,ok,achieved=0.95
G1_r1_rep3,C,1785516748.183,1785517072.064,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,1,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r1_rep3.json",results/raw/sessionC/bench/G1_r1_rep3.json,ok,achieved=0.95
G1_r2_rep1,C,1785517074.074,1785517294.795,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,2,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r2_rep1.json",results/raw/sessionC/bench/G1_r2_rep1.json,ok,achieved=1.67;RATE_SHORTFALL
G1_r2_rep2,C,1785517296.813,1785517511.689,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,2,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r2_rep2.json",results/raw/sessionC/bench/G1_r2_rep2.json,ok,achieved=1.70;RATE_SHORTFALL
G1_r2_rep3,C,1785517513.697,1785517735.752,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,2,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r2_rep3.json",results/raw/sessionC/bench/G1_r2_rep3.json,ok,achieved=1.75;RATE_SHORTFALL
G1_r3_rep1,C,1785517737.759,1785517932.002,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,3,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r3_rep1.json",results/raw/sessionC/bench/G1_r3_rep1.json,ok,achieved=2.28;RATE_SHORTFALL
G1_r3_rep2,C,1785517934.018,1785518104.565,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,3,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r3_rep2.json",results/raw/sessionC/bench/G1_r3_rep2.json,ok,achieved=2.31;RATE_SHORTFALL
G1_r3_rep3,C,1785518106.573,1785518284.953,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,3,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r3_rep3.json",results/raw/sessionC/bench/G1_r3_rep3.json,ok,achieved=2.43;RATE_SHORTFALL
G1_r4_rep1,C,1785518286.961,1785518455.848,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,4,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r4_rep1.json",results/raw/sessionC/bench/G1_r4_rep1.json,ok,achieved=2.73;RATE_SHORTFALL
G1_r4_rep2,C,1785518457.856,1785518629.633,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,4,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r4_rep2.json",results/raw/sessionC/bench/G1_r4_rep2.json,ok,achieved=2.81;RATE_SHORTFALL
G1_r4_rep3,C,1785518631.641,1785518805.631,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,4,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r4_rep3.json",results/raw/sessionC/bench/G1_r4_rep3.json,ok,achieved=2.96;RATE_SHORTFALL
G1_r5_rep1,C,1785518807.644,1785518977.877,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r5_rep1.json",results/raw/sessionC/bench/G1_r5_rep1.json,ok,achieved=2.98;RATE_SHORTFALL
G1_r5_rep2,C,1785518979.887,1785519135.536,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r5_rep2.json",results/raw/sessionC/bench/G1_r5_rep2.json,ok,achieved=3.21;RATE_SHORTFALL
G1_r5_rep3,C,1785519137.543,1785519320.256,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,5,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r5_rep3.json",results/raw/sessionC/bench/G1_r5_rep3.json,ok,achieved=3.36;RATE_SHORTFALL
G1_r6_rep1,C,1785519322.266,1785519497.517,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,6,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r6_rep1.json",results/raw/sessionC/bench/G1_r6_rep1.json,ok,achieved=3.04;RATE_SHORTFALL
G1_r6_rep2,C,1785519499.526,1785519665.729,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,6,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r6_rep2.json",results/raw/sessionC/bench/G1_r6_rep2.json,ok,achieved=3.53;RATE_SHORTFALL
G1_r6_rep3,C,1785519667.737,1785519829.251,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,6,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r6_rep3.json",results/raw/sessionC/bench/G1_r6_rep3.json,ok,achieved=3.49;RATE_SHORTFALL
G1_r8_rep1,C,1785519831.263,1785520015.538,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,8,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r8_rep1.json",results/raw/sessionC/bench/G1_r8_rep1.json,ok,achieved=3.09;RATE_SHORTFALL
G1_r8_rep2,C,1785520017.545,1785520157.822,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,8,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r8_rep2.json",results/raw/sessionC/bench/G1_r8_rep2.json,ok,achieved=3.98;RATE_SHORTFALL
G1_r8_rep3,C,1785520159.830,1785520313.754,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,8,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_r8_rep3.json",results/raw/sessionC/bench/G1_r8_rep3.json,ok,achieved=3.47;RATE_SHORTFALL
G1_rinf_rep1,C,1785520315.760,1785520484.967,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_rinf_rep1.json",results/raw/sessionC/bench/G1_rinf_rep1.json,ok,achieved=3.20
G1_rinf_rep2,C,1785520486.975,1785520639.566,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_rinf_rep2.json",results/raw/sessionC/bench/G1_rinf_rep2.json,ok,achieved=4.47
G1_rinf_rep3,C,1785520641.575,1785520804.337,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,inf,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G1_rinf_rep3.json",results/raw/sessionC/bench/G1_rinf_rep3.json,ok,achieved=3.52
BOOT2_Qwen2.5-7B-Instruct_tp2,C,1785521157.466,1785521257.179,Qwen/Qwen2.5-7B-Instruct,random,2,inf,,on,0,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name random --num-prompts 20 --request-rate inf --seed 42 --random-input-len 128 --random-output-len 64 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename BOOT2_Qwen2.5-7B-Instruct_tp2.json",,boot_warmup,discard
G2_r1_rep1,C,1785521257.187,1785521559.196,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,1,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r1_rep1.json",results/raw/sessionC/bench/G2_r1_rep1.json,ok,achieved=0.99
G2_r1_rep2,C,1785521561.211,1785521874.487,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,1,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r1_rep2.json",results/raw/sessionC/bench/G2_r1_rep2.json,ok,achieved=0.98
G2_r1_rep3,C,1785521876.497,1785522216.385,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,1,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r1_rep3.json",results/raw/sessionC/bench/G2_r1_rep3.json,ok,achieved=0.98
G2_r2_rep1,C,1785522218.399,1785522446.219,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,2,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r2_rep1.json",results/raw/sessionC/bench/G2_r2_rep1.json,ok,achieved=1.83
G2_r2_rep2,C,1785522448.228,1785522663.691,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,2,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r2_rep2.json",results/raw/sessionC/bench/G2_r2_rep2.json,ok,achieved=1.86
G2_r2_rep3,C,1785522665.710,1785522881.343,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,2,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r2_rep3.json",results/raw/sessionC/bench/G2_r2_rep3.json,ok,achieved=1.86
G2_r3_rep1,C,1785522883.352,1785523065.576,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,3,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r3_rep1.json",results/raw/sessionC/bench/G2_r3_rep1.json,ok,achieved=2.56;RATE_SHORTFALL
G2_r3_rep2,C,1785523067.584,1785523237.092,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,3,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r3_rep2.json",results/raw/sessionC/bench/G2_r3_rep2.json,ok,achieved=2.61;RATE_SHORTFALL
